country/area,wiki-name,status,production-start-year,operator,owner,parent,lat,lng,location-accuracy,"subnational-unit-(province,-state)",gem-region,unit-id,url,country-list,discovery-year,fid-year,production---oil-(million-bbl/y),production-year---oil,production---gas-(million-m³/y),production-year---gas,"production---total-(oil,-gas-and-hydrocarbons)-(million-boe/y)"
Thailand,Erawan Oil and Gas Field (Thailand),operating,1981,PTT Exploration and Production Public Company Limited (PTTEP),Mubadala Investment Company (40%);PTT Exploration and ‎‎Production Public Company Limited (PTTEP) (60%),Mubadala Investment Company (40%);PTT PLC (60%),9.152,101.436,approximate,,Asia,OG0005078,https://www.gem.wiki/Erawan_Oil_and_Gas_Field_%28Thailand%29,,1972,,1.926835,2015,2170.465808,2022,14.695685348464
Thailand,Funan Oil and Gas Field (Thailand),operating,1992,PTT Exploration and Production Public Company Limited (PTTEP),Mubadala Investment Company (40%);PTT Exploration and ‎‎Production Public Company Limited (PTTEP) (60%),Mubadala Investment Company (40%);PTT PLC (60%),8.832,101.65,approximate,,Asia,OG0005079,https://www.gem.wiki/Funan_Oil_and_Gas_Field_%28Thailand%29,,1981,,0.68188,2021,,,0.68188
Thailand,Gomin Oil and Gas Field (Thailand),operating,1992,"Chevron Thailand Exploration and Production, Ltd (CTEP)","Chevron Thailand Exploration and Production., Ltd. (71.2%);Mitsui Oil Exploration Company Limited (MOECO) (23.8%);PTT Exploration and ‎‎Production Public Company Limited (PTTEP) (5%)",Chevron (71.2%);Mitsui & Co (23.8%);PTT PLC (5%),8.832,101.65,approximate,,Asia,OG0005080,https://www.gem.wiki/Gomin_Oil_and_Gas_Field_%28Thailand%29,,1989,,0.080665,2015,,,0.080665
Thailand,South Gomin Oil and Gas Field (Thailand),operating,1992,"Chevron Thailand Exploration and Production, Ltd (CTEP)","Chevron Thailand Exploration and Production., Ltd. (71.2%);Mitsui Oil Exploration Company Limited (MOECO) (23.8%);PTT Exploration and ‎‎Production Public Company Limited (PTTEP) (5%)",Chevron (71.2%);Mitsui & Co (23.8%);PTT PLC (5%),,,,,Asia,OG0005081,https://www.gem.wiki/South_Gomin_Oil_and_Gas_Field_%28Thailand%29,,1998,,0.53436,2015,,,0.53436
Thailand,Jakrawan Oil and Gas Field (Thailand),operating,1992,"Chevron Thailand Exploration and Production, Ltd (CTEP)","Chevron Thailand Exploration and Production., Ltd. (71.2%);Mitsui Oil Exploration Company Limited (MOECO) (23.8%);PTT Exploration and ‎‎Production Public Company Limited (PTTEP) (5%)",Chevron (71.2%);Mitsui & Co (23.8%);PTT PLC (5%),8.832,101.65,approximate,,Asia,OG0005082,,,1976,,0.78037,2015,,,0.78037
Thailand,Moragot Oil and Gas Field (Thailand),operating,,"Chevron Thailand Exploration and Production, Ltd (CTEP)","PTT Exploration and ‎‎Production Public Company Limited (PTTEP) (45%);Chevron Thailand Exploration and Production., Ltd. (35%);PTTEP SP Limited (15%);MOECO Thai Oil Development Co., Ltd. (5%)",PTT PLC (45%);Chevron (35%);PTT PLC (15%);Mitsui & Co (5%),8.615,101.55,approximate,,Asia,OG0005083,https://www.gem.wiki/Moragot_Oil_and_Gas_Field_%28Thailand%29,,1990,,2.37615,2015,,,2.37615
Thailand,Kaphong Oil and Gas Field (Thailand),operating,1992,"Chevron Thailand Exploration and Production, Ltd (CTEP)","Chevron Thailand Exploration and Production., Ltd. (71.2%);Mitsui Oil Exploration Company Limited (MOECO) (23.8%);PTT Exploration and ‎‎Production Public Company Limited (PTTEP) (5%)",Chevron (71.2%);Mitsui & Co (23.8%);PTT PLC (5%),9.827,101.552,approximate,,Asia,OG0005085,https://www.gem.wiki/Kaphong_Oil_and_Gas_Field_%28Thailand%29,,1974,,3.09374,2015,,,3.09374
Thailand,Pailin Oil and Gas Field (Thailand),operating,1999,"Chevron Thailand Exploration and Production, Ltd (CTEP)","PTT Exploration and ‎‎Production Public Company Limited (PTTEP) (45%);Chevron Thailand Exploration and Production., Ltd. (35%);PTTEP SP Limited (15%);MOECO Thai Oil Development Co., Ltd. (5%)",PTT PLC (45%);Chevron (35%);PTT PLC (15%);Mitsui & Co (5%),8.615,101.55,approximate,,Asia,OG0005087,https://www.gem.wiki/Pailin_Oil_and_Gas_Field_%28Thailand%29,,1990,,0.65043,2015,,,0.65043
Thailand,North Pailin Oil and Gas Field (Thailand),operating,2002,"Chevron Thailand Exploration and Production, Ltd (CTEP)","PTT Exploration and ‎‎Production Public Company Limited (PTTEP) (45%);Chevron Thailand Exploration and Production., Ltd. (35%);PTTEP SP Limited (15%);MOECO Thai Oil Development Co., Ltd. (5%)",PTT PLC (45%);Chevron (35%);PTT PLC (15%);Mitsui & Co (5%),8.615,101.55,approximate,,Asia,OG0005088,https://www.gem.wiki/North_Pailin_Oil_and_Gas_Field_%28Thailand%29,,,,2.14182,2015,,,2.14182
Thailand,Pakarang Oil and Gas Field (Thailand),operating,1992,"Chevron Thailand Exploration and Production, Ltd (CTEP)","Chevron Thailand Exploration and Production., Ltd. (71.2%);Mitsui Oil Exploration Company Limited (MOECO) (23.8%);PTT Exploration and ‎‎Production Public Company Limited (PTTEP) (5%)",Chevron (71.2%);Mitsui & Co (23.8%);PTT PLC (5%),9.484,101.548,approximate,,Asia,OG0005089,https://www.gem.wiki/Pakarang_Oil_and_Gas_Field_%28Thailand%29,,1982,,0.62516,2021,,,0.62516
Thailand,South Pakarang Oil and Gas Field (Thailand),operating,,"Chevron Thailand Exploration and Production, Ltd (CTEP)","Chevron Thailand Exploration and Production., Ltd. (71.2%);Mitsui Oil Exploration Company Limited (MOECO) (23.8%);PTT Exploration and ‎‎Production Public Company Limited (PTTEP) (5%)",Chevron (71.2%);Mitsui & Co (23.8%);PTT PLC (5%),9.19,101.799,approximate,,Asia,OG0005090,https://www.gem.wiki/South_Pakarang_Oil_and_Gas_Field_%28Thailand%29,,,,1.19136,2015,,,1.19136
Thailand,Plamuk Oil and Gas Field (Thailand),operating,1998,"Chevron Thailand Exploration and Production, Ltd (CTEP)","Chevron Thailand Exploration and Production., Ltd. (71.2%);Mitsui Oil Exploration Company Limited (MOECO) (23.8%);PTT Exploration and ‎‎Production Public Company Limited (PTTEP) (5%)",Chevron (71.2%);Mitsui & Co (23.8%);PTT PLC (5%),9.827,101.552,approximate,,Asia,OG0005093,https://www.gem.wiki/Plamuk_Oil_and_Gas_Field_%28Thailand%29,,1996,,2.50743,2021,,,2.50743
Thailand,Platong Oil and Gas Field (Thailand),operating,1985,PTT Exploration and Production Public Company Limited (PTTEP),Mubadala Investment Company (40%);PTT Exploration and ‎‎Production Public Company Limited (PTTEP) (60%),Mubadala Investment Company (40%);PTT PLC (60%),9.974092,101.163482,approximate,,Asia,OG0005094,https://www.gem.wiki/Platong_Oil_and_Gas_Field_%28Thailand%29,,1976,,0.062415,2015,,,0.062415
Thailand,South West Platong Oil and Gas Field (Thailand),operating,1992,"Chevron Thailand Exploration and Production, Ltd (CTEP)","Chevron Thailand Exploration and Production., Ltd. (71.2%);Mitsui Oil Exploration Company Limited (MOECO) (23.8%);PTT Exploration and ‎‎Production Public Company Limited (PTTEP) (5%)",Chevron (71.2%);Mitsui & Co (23.8%);PTT PLC (5%),10.063669,100.949934,approximate,,Asia,OG0005096,https://www.gem.wiki/South_West_Platong_Oil_and_Gas_Field_%28Thailand%29,,,,1.73594,2015,,,1.73594
Thailand,Satun Oil and Gas Field (Thailand),operating,1985,PTT Exploration and Production Public Company Limited (PTTEP),Mubadala Investment Company (40%);PTT Exploration and ‎‎Production Public Company Limited (PTTEP) (60%),Mubadala Investment Company (40%);PTT PLC (60%),9.152,101.436,approximate,,Asia,OG0005098,https://www.gem.wiki/Satun_Oil_and_Gas_Field_%28Thailand%29,,1980,,2.09656,2015,480.6858276,2022,4.9244347237708
Thailand,Trat Oil and Gas Field (Thailand),operating,1992,PTT Exploration and Production Public Company Limited (PTTEP),Mubadala Investment Company (40%);PTT Exploration and ‎‎Production Public Company Limited (PTTEP) (60%),Mubadala Investment Company (40%);PTT PLC (60%),9.236,101.542,approximate,,Asia,OG0005102,https://www.gem.wiki/Trat_Oil_and_Gas_Field_%28Thailand%29,,1981,,0.39274,2015,,,0.39274
Thailand,South Trat Oil and Gas Field (Thailand),operating,,"Chevron Thailand Exploration and Production, Ltd (CTEP)",,,,,,,Asia,OG0005105,https://www.gem.wiki/South_Trat_Oil_and_Gas_Field_%28Thailand%29,,,,0.552245,2015,,,0.552245
Thailand,Yala Oil and Gas Field (Thailand),operating,1992,"Chevron Thailand Exploration and Production, Ltd (CTEP)","Chevron Thailand Exploration and Production., Ltd. (71.2%);Mitsui Oil Exploration Company Limited (MOECO) (23.8%);PTT Exploration and ‎‎Production Public Company Limited (PTTEP) (5%)",Chevron (71.2%);Mitsui & Co (23.8%);PTT PLC (5%),9.827,101.552,approximate,,Asia,OG0005109,https://www.gem.wiki/Yala_Oil_and_Gas_Field_%28Thailand%29,,,,2.007135,2015,,,2.007135
Thailand,Benchamas Oil and Gas Field (Thailand),shut in,1997,Chevron Offshore (Thailand) Ltd (COTL),Chevron Offshore (Thailand) Ltd. (51.7%);PTTEP Offshore Investment Company Limited (25%);MOECO International B.V. (16.7%);KrisEnergy (Gulf of Thailand) Ltd. (4.6%);Palang Sophon Limited (2%),Chevron (51.7%);PTT PLC (25%);Mitsui & Co (16.7%);KrisEnergy (4.6%);Palang Sophon Limited (2%),9.632,101.158,approximate,,Asia,OG0005112,https://www.gem.wiki/Benchamas_Oil_and_Gas_Field_%28Thailand%29,,1995,,4.745,2023,465.0998159,2023,7.4811822169397
Thailand,Chaba Oil and Gas Field (Thailand),operating,1997,Chevron Offshore (Thailand) Ltd (COTL),Chevron Offshore (Thailand) Ltd. (51.7%);PTTEP Offshore Investment Company Limited (25%);MOECO International B.V. (16.7%);KrisEnergy (Gulf of Thailand) Ltd. (4.6%);Palang Sophon Limited (2%),Chevron (51.7%);PTT PLC (25%);Mitsui & Co (16.7%);KrisEnergy (4.6%);Palang Sophon Limited (2%),9.632,101.158,approximate,,Asia,OG0005114,https://www.gem.wiki/Chaba_Oil_and_Gas_Field_%28Thailand%29,,,,0.91873,2021,119.2816084,2017,1.6204637022172
Thailand,North Jarmjuree Oil and Gas Field (Thailand),shut in,,Chevron Offshore (Thailand) Ltd (COTL),,,9.632,101.158,approximate,,Asia,OG0005115,https://www.gem.wiki/North_Jarmjuree_Oil_and_Gas_Field_%28Thailand%29,,1998,,0.04453,2015,,,0.04453
Thailand,Lanta Oil and Gas Field (Thailand),operating,2007,Chevron Offshore (Thailand) Ltd (COTL),Chevron Offshore (Thailand) Ltd. (51%);PTTEP International Limited (21.4%);Siam MOECO Limited (21.2%);Palang Sophon Limited (6.4%),Chevron (51%);PTT PLC (21.4%);Mitsui & Co (21.2%);Palang Sophon Limited (6.4%),10.645,101.176,approximate,,Asia,OG0005116,https://www.gem.wiki/Lanta_Oil_and_Gas_Field_%28Thailand%29,,,,2.410825,2015,,,2.410825
Thailand,Maliwan Oil and Gas Field (Thailand),operating,1997,Chevron Offshore (Thailand) Ltd (COTL),Chevron Offshore (Thailand) Ltd. (51.7%);PTTEP Offshore Investment Company Limited (25%);MOECO International B.V. (16.7%);KrisEnergy (Gulf of Thailand) Ltd. (4.6%);Palang Sophon Limited (2%),Chevron (51.7%);PTT PLC (25%);Mitsui & Co (16.7%);KrisEnergy (4.6%);Palang Sophon Limited (2%),9.632,101.158,approximate,,Asia,OG0005117,https://www.gem.wiki/Maliwan_Oil_and_Gas_Field_%28Thailand%29,,1997,,0.97236,2015,,,0.97236
Thailand,Surin Oil and Gas Field (Thailand),operating,2007,Chevron Offshore (Thailand) Ltd (COTL),Chevron Offshore (Thailand) Ltd. (51%);PTTEP International Limited (21.4%);Siam MOECO Limited (21.2%);Palang Sophon Limited (6.4%),Chevron (51%);PTT PLC (21.4%);Mitsui & Co (21.2%);Palang Sophon Limited (6.4%),10.645,101.176,approximate,,Asia,OG0005119,https://www.gem.wiki/Surin_Oil_and_Gas_Field_%28Thailand%29,,,,2.17102,2017,,,2.17102
Thailand,Arthit Oil and Gas Field (Thailand),operating,2008,PTT Exploration and Production Public Company Limited (PTTEP),"PTT Exploration and ‎‎Production Public Company Limited (PTTEP) (80%);Chevron Thailand (16%);MOECO Thailand Co.,Ltd (4%)",PTT PLC (80%);Chevron (16%);Mitsui & Co (4%),8.22,102.485,approximate,,Asia,OG0005121,https://www.gem.wiki/Arthit_Oil_and_Gas_Field_%28Thailand%29,,1999,,4.53687,2021,3142.007645,2022,23.021300975535002
Thailand,Bongkot Main Oil and Gas Field (Thailand),operating,1993,PTT Exploration and Production Public Company Limited (PTTEP),PTT Exploration and ‎‎Production Public Company Limited (PTTEP) (100%),PTT PLC (100%),7.829,102.579,approximate,,Asia,OG0005123,https://www.gem.wiki/Bongkot_Main_Oil_and_Gas_Field_%28Thailand%29,,1973,,3.3,2017,2067.110293,2022,15.460809853719002
Thailand,Bongkot South Oil and Gas Field (Thailand),operating,2012,PTT Exploration and Production Public Company Limited (PTTEP),PTT Exploration and ‎‎Production Public Company Limited (PTTEP) (100%),PTT PLC (100%),7.53,102.644,approximate,,Asia,OG0005124,https://www.gem.wiki/Bongkot_South_Oil_and_Gas_Field_%28Thailand%29,,2004,,3.97047,2017,,,3.97047
Thailand,G12/48 Oil and Gas Field (Thailand),operating,,PTT Exploration and Production Public Company Limited (PTTEP),,,7.638,102.799,approximate,,Asia,OG0005125,https://www.gem.wiki/G12/48_Oil_and_Gas_Field_%28Thailand%29,,,,,,214.0297324,2017,1.2591369157092
Thailand,Nang Nuan Oil and Gas Field (Thailand),operating,2005,PTT Exploration and Production Public Company Limited (PTTEP) Siam (Offshore),PTTEP Siam Limited (PTTEPS) (100%),PTT PLC (100%),10.041,99.43,approximate,,Asia,OG0005126,https://www.gem.wiki/Nang_Nuan_Oil_and_Gas_Field_%28Thailand%29,,1987,,,,,,0.0
Thailand,Banyen Oil and Gas Field (Thailand),operating,,Valeura Energy Asia Pte. Ltd.,Valeura Energy Asia Pte. Ltd. (100%),,11.292,100.724,approximate,,Asia,OG0005127,https://www.gem.wiki/Banyen_Oil_Field_%28Thailand%29,,,,4.3362,2017,,,4.3362
Thailand,Jasmine Oil and Gas Field (Thailand),operating,,Valeura Energy Asia Pte. Ltd.,Valeura Energy Asia Pte. Ltd. (100%),,11.292,100.724,approximate,,Asia,OG0005128,https://www.gem.wiki/Jasmine_Oil_and_Gas_Field_%28Thailand%29,,1977,,3.577365,2024,,,3.577365
Thailand,Manora Oil and Gas Field (Thailand),operating,2014,Valeura Energy Asia Pte. Ltd.,Valeura Energy Asia Pte. Ltd. (70%);Tap Energy (30%),Tap Oil Limited (30%),11.694,100.571,approximate,,Asia,OG0005129,https://www.gem.wiki/Manora_Oil_Field_%28Thailand%29,,2009,,1.56428415,2022,,,1.56428415
Thailand,Nong Yao Oil and Gas Field (Thailand),operating,2015,Valeura Energy Asia Pte. Ltd.,Valeura Energy Asia Pte. Ltd. (90%);Palang Sophon Limited (10%),Palang Sophon Limited (10%),7.782,102.12,approximate,,Asia,OG0005130,https://www.gem.wiki/Nong_Yao_Oil_and_Gas_Field_%28Thailand%29,,2009,,3.285,2022,,,3.285
Thailand,Bualuang Oil and Gas Field (Thailand),operating,2008,MedcoEnergi,Ophir Energy (100%),MedcoEnergi (100%),10.547,100.299,approximate,,Asia,OG0005131,https://www.gem.wiki/Bualuang_Oil_Field_%28Thailand%29,,1992,,2.71879,2021,,,2.71879
Thailand,Wassana Oil and Gas Field (Thailand),operating,2015,Valeura Energy,Valeura Energy Inc. (89%);Palang Sophon Limited (11%),Valeura Energy Inc. (89%);Palang Sophon Limited (11%),7.916,101.33,approximate,,Asia,OG0005133,https://www.gem.wiki/Wassana_Oil_Field_%28Thailand%29,,,,0.67646,2020,,,0.67646
Thailand,Rossukon Oil and Gas Field (Thailand),operating,2025 (expected),Valeura Energy,Valeura Energy Inc. (43%);Northern Gulf Petroleum (57%),Valeura Energy Inc. (43%);Northern Gulf Petroleum Holdings Limited (57%),,,,,Asia,OG0005134,https://www.gem.wiki/Rossukon_Oil_Field_%28Thailand%29,,2009,,,,,,0.0
Thailand-Malaysia,CHESS/Block A-18 Oil and Gas Field (Thailand-Malaysia),operating,2009,Carigali Hess Operating Company Sdn. Bhd.,Hess Oil Company of Thailand (JDA) Ltd. (49.5%);Hess Oil Company of Thailand Inc. (0.5%);PC JDA Ltd. (50%),Hess Corporation (49.5%);Hess Corporation (0.5%);Petroliam Nasional Berhad (Petronas) (50%),6.421,103.2733,approximate,,Asia,OG0005135,https://www.gem.wiki/CHESS/Block_A-18_Oil_and_Gas_Concession_%28Thailand-Malaysia%29,Thailand; Malaysia,,,,,,,0.0
Thailand-Malaysia,CPOC Oil and Gas Field (Thailand-Malaysia),operating,2009,Carigali PTTEPI Operating Company Sdn. Bhd.,PTTEP International Limited (50%);PC JDA Ltd. (50%),PTT PLC (50%);Petroliam Nasional Berhad (Petronas) (50%),6.421,103.2733,approximate,,Asia,OG0005136,https://www.gem.wiki/CPOC_Oil_and_Gas_Concession_%28Thailand-Malaysia%29,Thailand; Malaysia,,,,,,,0.0
Thailand,Dong Mun Oil and Gas Field (Thailand),discovered,,ExxonMobil,APICO LLC (100%),PTT PLC (72.8%);Jadestone Energy (27.2%),16.792,103.219,approximate,,Asia,OG0005139,https://www.gem.wiki/Dong_Mun_Gas_Field_%28Thailand%29,,1990,,,,,,0.0
Thailand,Sin Phu Horm Oil and Gas Field (Thailand),operating,2006,PTTEP SP,PTTEP International Limited (80.5%);Jadestone Energy (9.5%);ExxonMobil Exploration and Production Khorat Inc. (10%),PTT PLC (80.5%);Jadestone Energy (9.5%);ExxonMobil (10%),17.089,102.692,approximate,,Asia,OG0005141,https://www.gem.wiki/Sin_Phu_Horm_Oil_and_Gas_Field_%28Thailand%29,,1983,,0.09444,2021,1.002548492,2022,0.100337992778436
Thailand,Sangkajai Oil and Gas Field (Thailand),operating,1993,PTTEP International Limited,PTTEP International Limited (100%),PTT PLC (100%),14.339,99.972,approximate,,Asia,OG0005152,https://www.gem.wiki/Sangkajai_Oil_and_Gas_Field_%28Thailand%29,,,,,,,,0.0
Thailand,Wang Pai Sung Oil and Gas Field (Thailand),operating,,PTTEP International Limited,PTTEP International Limited (100%),PTT PLC (100%),16.987,100.051,approximate,,Asia,OG0005155,https://www.gem.wiki/Wang_Pai_Sung_Oil_Field_%28Thailand%29,,,,0.00786,2018,,,0.00786
Thailand,Sirikit Oil and Gas Field (Thailand),operating,1983,PTTEP Siam (Onshore),PTTEP Siam Limited (PTTEPS) (75%);PTT Exploration and ‎‎Production Public Company Limited (PTTEP) (25%),PTT PLC (75%);PTT PLC (25%),16.816,99.963,approximate,,Asia,OG0005159,https://www.gem.wiki/Sirikit_Oil_and_Gas_Field_%28Thailand%29,,1981,,10.95,2022,,,10.95
Thailand,Arunothai Oil and Gas Field (Thailand),shut in,,Siam Moeco,,,17.058,99.959,approximate,,Asia,OG0005160,https://www.gem.wiki/Arunothai_Oil_and_Gas_Field_%28Thailand%29,,,,,,,,0.0
Cuba,Varadero West Oil and Gas Field (Cuba),operating,,CUPET,CUPET (100%),CUPET (100%),23.145,-81.33,exact,,Americas,OG0005162,https://www.gem.wiki/Varadero_West_Oil_Field_%28Cuba%29,,,,1.330425,2017,,,1.330425
Venezuela,Maracaibo - Falcón Oil and Gas Field (Venezuela),,,,,,,,,,Americas,OG0005163,,,,,,,,,0.0
Venezuela,Barinas - Apure Oil and Gas Field (Venezuela),,,,,,,,,,Americas,OG0005164,,,,,,,,,0.0
Venezuela,Carúpano Oil and Gas Field (Venezuela),,,,,,,,,,Americas,OG0005166,,,,,,,,,0.0
Venezuela,Dragon Oil and Gas Field (Venezuela),discovered,2026 (expected),Shell,Shell (70%);National Gas Company of Trinidad and Tobago (30%),Shell plc (70%);National Gas Company of Trinidad and Tobago (30%),10.8691,-61.8567,exact,,Americas,OG0005167,https://www.gem.wiki/Dragon_Gas_Field_%28Venezuela%29,,1985,,,,,,0.0
Venezuela,Mene Grande Oil and Gas Field (Venezuela),operating,1914,"Petroquiriquire, C.A.",PDVSA (60%);Repsol (40%),PDVSA (60%);Repsol SA (40%),9.813638778,-70.88758405,exact,,Americas,OG0005168,https://www.gem.wiki/Mene_Grande_Oil_Field_%28Venezuela%29,,1914,,4.704,2014,,,4.704
Venezuela,Boscán Oil and Gas Field (Venezuela),operating,1948,"Petroboscán, S.A.",PDVSA (60%);Chevron (39.2%);Inepetrol (0.8%),PDVSA (60%);Chevron (39.2%);Inepetrol (0.8%),10.52254637,-71.95482302,exact,,Americas,OG0005169,https://www.gem.wiki/Bosc%C3%A1n_Oil_and_Gas_Field_%28Venezuela%29,,1945,,4.745,2019,10.33555147,2019,4.80580404929801
Venezuela,Corocoro Oil and Gas Field (Venezuela),operating,2008,PetroSucre,PDVSA (74%);Eni S.P.A. (26%),PDVSA (74%);Eni S.P.A. (26%),10.1429,-62.4758,exact,,Americas,OG0005170,https://www.gem.wiki/Corocoro_Oil_Field_%28Venezuela%29,,1998,,9.855,2016,,,9.855
Venezuela,Ceuta Oil and Gas Field (Venezuela),operating,,PDVSA,,,9.782287875,-71.19270076,exact,,Americas,OG0005171,https://www.gem.wiki/Ceuta_Oil_Field_%28Venezuela%29,,1956,,26.942,2014,,,26.942
Venezuela,Lamar Oil and Gas Field (Venezuela),operating,,PDVSA,,,10.165,-71.476,exact,,Americas,OG0005172,https://www.gem.wiki/Lamar_Oil_Field_%28Venezuela%29,,1958,,6.635,2014,,,6.635
Venezuela,Barúa Oil and Gas Field (Venezuela),operating,,"Petroquiriquire, C.A.",PDVSA (60%);Repsol (40%),PDVSA (60%);Repsol SA (40%),9.810843216,-70.93687586,exact,,Americas,OG0005175,https://www.gem.wiki/Bar%C3%BAa_Oil_Field_%28Venezuela%29,,1958,,3.812,2014,,,3.812
Venezuela,Cabimas Oil and Gas Field (Venezuela),operating,,"Petrocabimas, S.A.",PDVSA (60%);Suelopetrol (40%),PDVSA (60%);Suelopetrol (40%),10.4054,-71.469,exact,,Americas,OG0005176,https://www.gem.wiki/Cabimas_Oil_Field_%28Venezuela%29,,1917,,3.099,2014,,,3.099
Venezuela,Centro Oil and Gas Field (Venezuela),operating,,,,,9.860043787,-71.38786412,exact,,Americas,OG0005177,https://www.gem.wiki/Centro_Oil_Field_%28Venezuela%29,,1957,,1.46,2015,,,1.46
Venezuela,Cruces Manueles Oil and Gas Field (Venezuela),,,,,,8.81,-72.501,exact,,Americas,OG0005178,https://www.gem.wiki/Cruces_Manuales_Oil_Field_%28Venezuela%29,,1916,,0.395,2014,,,0.395
